block,y,x,count
channels,45,39,2
channels,45,41,2
channels,16,46,2
channels,16,47,2
channels,45,48,2
channels,0,66,2
channels,5,34,2
channels,45,59,2
channels,25,60,2
channels,25,61,2
channels,46,1,2
channels,46,2,2
channels,10,52,2
channels,26,0,2
channels,26,3,2
channels,16,57,2
channels,46,25,2
channels,46,24,2
channels,46,29,2
channels,46,30,2
channels,10,53,2
channels,46,37,2
channels,10,55,2
channels,46,41,2
channels,16,63,2
channels,46,47,2
channels,16,66,2
channels,26,20,2
channels,46,60,2
channels,16,70,2
channels,16,67,2
channels,46,71,2
channels,17,2,2
channels,47,13,2
channels,47,18,2
channels,47,20,2
channels,47,31,2
channels,47,33,2
channels,47,34,2
channels,47,38,2
channels,47,39,2
channels,26,44,2
channels,47,40,2
channels,47,41,2
channels,47,44,2
channels,47,46,2
channels,47,48,2
channels,11,5,2
channels,47,63,2
channels,47,71,2
channels,0,18,2
channels,26,60,2
channels,26,73,2
channels,26,74,2
channels,27,0,2
channels,17,20,2
channels,48,17,2
channels,11,10,2
channels,17,21,2
channels,48,24,2
channels,17,22,2
channels,48,26,2
channels,48,31,2
channels,5,52,2
channels,48,58,2
channels,27,20,2
channels,27,22,2
channels,27,26,2
channels,11,23,2
channels,17,34,2
channels,27,32,2
channels,49,15,2
channels,49,16,2
channels,11,26,2
channels,5,54,2
channels,49,26,2
channels,49,28,2
channels,49,32,2
channels,49,33,2
channels,49,35,2
channels,17,38,2
channels,27,42,2
channels,49,42,2
channels,27,43,2
channels,27,44,2
channels,49,48,2
channels,49,52,2
channels,17,44,2
channels,11,37,2
channels,50,15,2
channels,50,17,2
channels,28,1,2
channels,50,23,2
channels,50,27,2
channels,50,30,2
channels,50,33,2
channels,50,35,2
channels,50,38,2
channels,50,39,2
channels,28,11,2
channels,11,43,2
channels,28,15,2
channels,17,58,2
channels,50,57,2
channels,11,44,2
channels,17,59,2
channels,17,60,2
channels,50,62,2
channels,28,22,2
channels,17,62,2
channels,51,0,2
channels,28,25,2
channels,17,64,2
channels,51,17,2
channels,51,21,2
channels,51,26,2
channels,28,37,2
channels,11,49,2
channels,28,40,2
channels,51,34,2
channels,28,42,2
channels,51,38,2
channels,28,44,2
channels,51,46,2
channels,51,47,2
channels,28,47,2
channels,51,48,2
channels,0,39,2
channels,11,51,2
channels,51,53,2
channels,51,55,2
channels,51,59,2
channels,51,65,2
channels,51,75,2
channels,11,54,2
channels,28,62,2
channels,52,13,2
channels,28,61,2
channels,52,15,2
channels,28,64,2
channels,52,17,2
channels,28,67,2
channels,52,28,2
channels,52,33,2
channels,52,34,2
channels,29,3,2
channels,52,36,2
channels,29,7,2
channels,52,47,2
channels,11,60,2
channels,18,20,2
channels,18,23,2
channels,29,14,2
channels,52,59,2
channels,52,62,2
channels,29,16,2
channels,6,27,2
channels,18,25,2
channels,29,17,2
channels,18,27,2
channels,29,19,2
channels,29,20,2
channels,29,23,2
channels,29,24,2
channels,11,72,2
channels,29,25,2
channels,53,17,2
channels,53,23,2
channels,3,5,2
channels,53,26,2
channels,29,34,2
channels,53,34,2
channels,53,37,2
channels,53,38,2
channels,53,39,2
channels,29,35,2
channels,53,40,2
channels,29,37,2
channels,18,36,2
channels,29,41,2
channels,12,2,2
channels,29,43,2
channels,29,44,2
channels,53,53,2
channels,18,39,2
channels,53,58,2
channels,53,60,2
channels,12,4,2
channels,53,62,2
channels,6,32,2
channels,12,5,2
channels,29,60,2
channels,0,41,2
channels,29,61,2
channels,54,16,2
channels,54,17,2
channels,54,18,2
channels,54,20,2
channels,54,21,2
channels,54,22,2
channels,3,28,2
channels,29,65,2
channels,54,29,2
channels,30,2,2
channels,54,31,2
channels,54,33,2
channels,30,4,2
channels,6,39,2
channels,30,5,2
channels,30,6,2
channels,54,42,2
channels,30,7,2
channels,54,47,2
channels,54,50,2
channels,3,31,2
channels,30,14,2
channels,54,68,2
channels,30,19,2
channels,55,0,2
channels,30,20,2
channels,55,2,2
channels,30,30,2
channels,55,19,2
channels,18,63,2
channels,55,21,2
channels,0,26,2
channels,55,25,2
channels,55,30,2
channels,55,33,2
channels,30,35,2
channels,30,38,2
channels,30,39,2
channels,55,45,2
channels,55,46,2
channels,30,42,2
channels,55,48,2
channels,55,49,2
channels,30,43,2
channels,55,50,2
channels,55,61,2
channels,30,53,2
channels,12,32,2
channels,56,4,2
channels,56,17,2
channels,56,18,2
channels,56,21,2
channels,56,22,2
channels,56,24,2
channels,30,68,2
channels,6,48,2
channels,31,0,2
channels,56,31,2
channels,31,2,2
channels,31,6,2
channels,6,54,2
channels,31,10,2
channels,56,56,2
channels,31,13,2
channels,56,62,2
channels,3,40,2
channels,31,16,2
channels,31,18,2
channels,12,49,2
channels,31,20,2
channels,31,21,2
channels,19,22,2
channels,57,17,2
channels,31,24,2
channels,57,22,2
channels,57,24,2
channels,57,23,2
channels,57,26,2
channels,57,32,2
channels,57,29,2
channels,57,33,2
channels,19,27,2
channels,57,37,2
channels,0,27,2
channels,12,52,2
channels,12,53,2
channels,31,37,2
channels,57,49,2
channels,57,50,2
channels,57,58,2
channels,57,59,2
channels,31,43,2
channels,31,45,2
channels,57,65,2
channels,12,55,2
channels,19,34,2
channels,31,49,2
channels,58,1,2
channels,31,50,2
channels,58,6,2
channels,19,35,2
channels,19,36,2
channels,19,37,2
channels,58,13,2
channels,58,14,2
channels,58,15,2
channels,7,3,2
channels,58,16,2
channels,31,56,2
channels,58,21,2
channels,58,22,2
channels,31,58,2
channels,12,59,2
channels,31,59,2
channels,7,5,2
channels,12,63,2
channels,58,31,2
channels,58,35,2
channels,58,37,2
channels,3,50,2
channels,58,47,2
channels,58,49,2
channels,58,50,2
channels,58,51,2
channels,32,8,2
channels,58,60,2
channels,32,10,2
channels,58,59,2
channels,32,11,2
channels,32,12,2
channels,59,0,2
channels,59,1,2
channels,1,42,2
channels,32,17,2
channels,32,20,2
channels,32,22,2
channels,59,16,2
channels,3,54,2
channels,32,24,2
channels,59,18,2
channels,32,23,2
channels,32,25,2
channels,59,24,2
channels,59,25,2
channels,59,31,2
channels,19,62,2
channels,59,35,2
channels,59,37,2
channels,19,63,2
channels,59,42,2
channels,59,43,2
channels,59,44,2
channels,59,47,2
channels,59,50,2
channels,19,65,2
channels,59,56,2
channels,3,56,2
channels,20,2,2
channels,60,13,2
channels,60,16,2
channels,13,11,2
channels,60,18,2
channels,60,20,2
channels,60,25,2
channels,33,2,2
channels,60,27,2
channels,33,4,2
channels,60,28,2
channels,33,6,2
channels,13,15,2
channels,60,36,2
channels,33,10,2
channels,33,12,2
channels,3,57,2
channels,33,13,2
channels,60,47,2
channels,33,15,2
channels,33,17,2
channels,60,49,2
channels,33,20,2
channels,60,64,2
channels,61,5,2
channels,61,13,2
channels,61,16,2
channels,20,19,2
channels,33,37,2
channels,33,38,2
channels,61,32,2
channels,7,36,2
channels,33,40,2
channels,61,37,2
channels,33,46,2
channels,61,39,2
channels,20,22,2
channels,61,44,2
channels,33,50,2
channels,33,52,2
channels,61,48,2
channels,20,25,2
channels,20,26,2
channels,61,59,2
channels,33,60,2
channels,13,33,2
channels,20,29,2
channels,33,64,2
channels,33,70,2
channels,62,16,2
channels,34,0,2
channels,62,19,2
channels,34,4,2
channels,0,11,2
channels,62,21,2
channels,62,26,2
channels,62,29,2
channels,13,37,2
channels,62,41,2
channels,13,38,2
channels,62,42,2
channels,34,12,2
channels,62,44,2
channels,62,48,2
channels,34,15,2
channels,20,43,2
channels,62,51,2
channels,34,17,2
channels,34,19,2
channels,62,58,2
channels,1,51,2
channels,13,40,2
channels,34,23,2
channels,20,45,2
channels,62,68,2
channels,63,2,2
channels,7,48,2
channels,34,29,2
channels,34,30,2
channels,34,33,2
channels,34,34,2
channels,63,16,2
channels,63,18,2
channels,63,22,2
channels,63,26,2
channels,34,38,2
channels,13,47,2
channels,13,48,2
channels,63,47,2
channels,34,54,2
channels,63,52,2
channels,34,53,2
channels,63,59,2
channels,34,62,2
channels,34,66,2
channels,64,4,2
channels,20,61,2
channels,0,53,2
channels,35,1,2
channels,64,14,2
channels,20,63,2
channels,64,22,2
channels,64,23,2
channels,20,64,2
channels,35,6,2
channels,35,5,2
channels,64,29,2
channels,35,10,2
channels,35,9,2
channels,35,11,2
channels,64,36,2
channels,64,38,2
channels,64,39,2
channels,64,41,2
channels,35,15,2
channels,7,62,2
channels,64,50,2
channels,13,56,2
channels,64,58,2
channels,64,64,2
channels,64,75,2
channels,35,25,2
channels,65,0,2
channels,65,1,2
channels,65,3,2
channels,65,5,2
channels,35,26,2
channels,4,4,2
channels,35,28,2
channels,1,58,2
channels,65,14,2
channels,35,30,2
channels,65,17,2
channels,65,20,2
channels,65,24,2
channels,65,27,2
channels,65,25,2
channels,65,44,2
channels,21,18,2
channels,35,47,2
channels,65,60,2
channels,65,67,2
channels,66,7,2
channels,66,8,2
channels,35,58,2
channels,66,16,2
channels,8,0,2
channels,66,24,2
channels,66,30,2
channels,36,0,2
channels,36,2,2
channels,66,38,2
channels,36,3,2
channels,66,48,2
channels,66,59,2
channels,36,8,2
channels,66,62,2
channels,21,33,2
channels,36,15,2
channels,67,0,2
channels,67,1,2
channels,21,37,2
channels,36,19,2
channels,67,13,2
channels,21,38,2
channels,0,3,2
channels,14,13,2
channels,67,28,2
channels,8,22,2
channels,36,31,2
channels,21,44,2
channels,67,37,2
channels,67,41,2
channels,8,24,2
channels,67,46,2
channels,67,47,2
channels,36,37,2
channels,67,49,2
channels,67,53,2
channels,14,17,2
channels,4,19,2
channels,36,46,2
channels,36,49,2
channels,68,0,2
channels,0,29,2
channels,36,51,2
channels,36,55,2
channels,68,11,2
channels,68,14,2
channels,68,20,2
channels,68,22,2
channels,4,25,2
channels,68,23,2
channels,36,63,2
channels,37,0,2
channels,68,37,2
channels,68,40,2
channels,21,60,2
channels,37,4,2
channels,21,61,2
channels,68,46,2
channels,68,51,2
channels,14,28,2
channels,37,13,2
channels,37,14,2
channels,68,58,2
channels,8,32,2
channels,37,15,2
channels,37,21,2
channels,69,1,2
channels,69,2,2
channels,0,56,2
channels,37,26,2
channels,69,8,2
channels,69,9,2
channels,37,29,2
channels,69,14,2
channels,69,15,2
channels,8,35,2
channels,37,32,2
channels,14,35,2
channels,69,22,2
channels,37,37,2
channels,69,30,2
channels,69,38,2
channels,14,37,2
channels,69,39,2
channels,69,42,2
channels,69,50,2
channels,37,53,2
channels,69,56,2
channels,69,57,2
channels,37,57,2
channels,69,58,2
channels,69,61,2
channels,69,63,2
channels,69,71,2
channels,14,40,2
channels,14,42,2
channels,70,1,2
channels,37,58,2
channels,70,3,2
channels,37,60,2
channels,37,61,2
channels,14,45,2
channels,70,13,2
channels,70,15,2
channels,14,46,2
channels,70,19,2
channels,70,25,2
channels,70,23,2
channels,70,26,2
channels,70,32,2
channels,38,8,2
channels,4,35,2
channels,38,12,2
channels,14,49,2
channels,70,55,2
channels,14,50,2
channels,70,57,2
channels,70,59,2
channels,38,21,2
channels,70,65,2
channels,38,24,2
channels,38,27,2
channels,38,28,2
channels,38,32,2
channels,71,16,2
channels,71,17,2
channels,38,41,2
channels,38,42,2
channels,71,24,2
channels,71,26,2
channels,71,32,2
channels,38,47,2
channels,71,35,2
channels,0,30,2
channels,14,55,2
channels,38,51,2
channels,71,50,2
channels,22,38,2
channels,72,0,2
channels,14,58,2
channels,22,40,2
channels,38,66,2
channels,38,64,2
channels,72,10,2
channels,38,73,2
channels,72,16,2
channels,8,54,2
channels,72,17,2
channels,39,2,2
channels,72,24,2
channels,72,25,2
channels,72,34,2
channels,72,36,2
channels,72,38,2
channels,39,9,2
channels,72,41,2
channels,15,2,2
channels,39,13,2
channels,72,48,2
channels,39,16,2
channels,72,54,2
channels,72,57,2
channels,39,25,2
channels,72,63,2
channels,72,69,2
channels,73,5,2
channels,73,11,2
channels,73,13,2
channels,0,58,2
channels,39,38,2
channels,73,29,2
channels,73,32,2
channels,73,33,2
channels,39,45,2
channels,39,48,2
channels,22,65,2
channels,73,42,2
channels,9,0,2
channels,73,50,2
channels,73,55,2
channels,73,58,2
channels,39,59,2
channels,73,60,2
channels,73,61,2
channels,39,62,2
channels,73,70,2
channels,73,78,2
channels,74,1,2
channels,74,18,2
channels,74,14,2
channels,74,27,2
channels,74,28,2
channels,74,30,2
channels,74,35,2
channels,74,45,2
channels,74,46,2
channels,15,15,2
channels,74,47,2
channels,74,49,2
channels,40,14,2
channels,15,20,2
channels,40,18,2
channels,40,19,2
channels,74,60,2
channels,40,21,2
channels,15,21,2
channels,74,73,2
channels,40,24,2
channels,15,22,2
channels,75,7,2
channels,40,30,2
channels,75,10,2
channels,75,13,2
channels,75,23,2
channels,40,36,3
channels,40,40,3
channels,75,39,3
channels,75,40,3
channels,23,24,3
channels,75,55,3
channels,75,56,3
channels,4,51,3
channels,40,51,3
channels,23,27,3
channels,40,54,3
channels,75,82,3
channels,40,57,3
channels,76,6,3
channels,40,58,3
channels,76,10,3
channels,23,32,3
channels,15,33,3
channels,41,0,3
channels,23,36,3
channels,41,3,3
channels,15,34,3
channels,4,53,3
channels,76,65,3
channels,23,41,3
channels,76,69,3
channels,2,5,3
channels,23,44,3
channels,77,8,3
channels,77,10,3
channels,77,12,3
channels,77,54,3
channels,4,54,3
channels,77,57,3
channels,41,34,3
channels,15,44,3
channels,15,45,3
channels,41,44,3
channels,41,46,3
channels,41,51,3
channels,41,52,3
channels,78,54,3
channels,78,55,3
channels,23,60,3
channels,41,56,3
channels,23,61,3
channels,79,2,3
channels,42,1,3
channels,79,32,3
channels,79,57,3
channels,79,63,3
channels,42,11,3
channels,23,73,3
channels,24,0,3
channels,24,1,3
channels,9,50,3
channels,42,30,3
channels,42,31,3
channels,82,0,3
channels,42,32,3
channels,9,51,3
channels,42,34,3
channels,42,42,3
channels,42,47,3
channels,0,33,3
channels,24,19,3
channels,42,63,3
channels,24,26,3
channels,16,0,3
channels,43,14,3
channels,24,34,3
channels,43,15,3
channels,24,35,3
channels,10,0,3
channels,43,24,3
channels,43,27,3
channels,24,39,3
channels,43,31,3
channels,24,41,3
channels,43,35,3
channels,43,36,3
channels,43,40,3
channels,10,5,3
channels,43,47,3
channels,5,3,3
channels,43,54,3
channels,43,56,3
channels,16,13,3
channels,16,14,3
channels,24,59,3
channels,44,13,3
channels,25,0,3
channels,44,14,3
channels,25,2,3
channels,16,23,3
channels,44,21,3
channels,44,30,3
channels,44,31,3
channels,44,38,3
channels,25,15,3
channels,44,50,3
channels,44,55,3
channels,25,20,3
channels,44,57,3
channels,25,21,3
channels,44,59,3
channels,25,22,3
channels,2,38,3
channels,44,70,3
channels,25,28,3
channels,25,31,3
channels,45,10,3
channels,45,15,3
channels,10,31,3
channels,25,36,3
channels,16,38,3
channels,16,39,3
channels,25,39,3
channels,25,40,3
channels,0,34,3
channels,45,34,3
channels,45,40,3
channels,45,56,3
channels,45,57,3
channels,45,64,3
channels,10,50,3
channels,25,66,3
channels,46,14,3
channels,46,15,3
channels,46,19,3
channels,46,18,3
channels,10,54,3
channels,46,42,3
channels,46,45,3
channels,46,46,3
channels,26,19,3
channels,0,68,3
channels,46,59,3
channels,26,21,3
channels,46,63,3
channels,26,31,3
channels,47,15,3
channels,47,16,3
channels,26,32,3
channels,47,17,3
channels,26,35,3
channels,47,24,3
channels,47,26,3
channels,47,35,3
channels,11,3,3
channels,26,46,3
channels,47,47,3
channels,47,51,3
channels,17,17,3
channels,26,61,3
channels,48,2,3
channels,5,51,3
channels,48,16,3
channels,27,3,3
channels,48,22,3
channels,11,11,3
channels,48,33,3
channels,48,37,3
channels,48,39,3
channels,48,41,3
channels,17,26,3
channels,27,15,3
channels,17,27,3
channels,27,17,3
channels,48,52,3
channels,48,57,3
channels,17,29,3
channels,48,59,3
channels,17,30,3
channels,49,1,3
channels,0,9,3
channels,17,32,3
channels,27,27,3
channels,27,29,3
channels,49,11,3
channels,49,13,3
channels,27,34,3
channels,49,22,3
channels,17,36,3
channels,27,37,3
channels,27,38,3
channels,49,38,3
channels,49,45,3
channels,49,47,3
channels,5,57,3
channels,49,54,3
channels,49,55,3
channels,27,51,3
channels,27,56,3
channels,27,59,3
channels,50,14,3
channels,50,25,3
channels,28,5,3
channels,50,43,3
channels,50,44,3
channels,50,46,3
channels,50,48,3
channels,28,19,3
channels,28,24,3
channels,28,28,3
channels,28,29,3
channels,28,30,3
channels,11,47,3
channels,51,16,3
channels,51,18,3
channels,51,20,3
channels,51,29,3
channels,51,35,3
channels,51,41,3
channels,51,43,3
channels,51,45,3
channels,28,46,3
channels,28,48,3
channels,51,51,3
channels,28,52,3
channels,11,53,3
channels,51,60,3
channels,52,14,3
channels,52,16,3
channels,18,15,3
channels,52,26,3
channels,18,16,3
channels,29,2,3
channels,52,44,3
channels,52,46,3
channels,53,3,3
channels,53,11,3
channels,18,31,3
channels,12,0,3
channels,29,32,3
channels,53,31,3
channels,18,34,3
channels,53,50,3
channels,29,47,3
channels,29,48,3
channels,18,38,3
channels,53,68,3
channels,18,41,3
channels,53,72,3
channels,54,0,3
channels,54,1,3
channels,18,42,3
channels,54,5,3
channels,29,57,3
channels,29,58,3
channels,54,10,3
channels,12,8,3
channels,54,24,3
channels,54,27,3
channels,18,48,3
channels,54,30,3
channels,54,34,3
channels,54,35,3
channels,54,39,3
channels,12,15,3
channels,18,57,3
channels,30,21,3
channels,30,23,3
channels,18,59,3
channels,30,25,3
channels,30,26,3
channels,55,14,3
channels,30,29,3
channels,30,31,3
channels,30,32,3
channels,18,67,3
channels,55,35,3
channels,18,69,3
channels,55,51,3
channels,19,1,3
channels,19,2,3
channels,30,49,3
channels,55,57,3
channels,30,50,3
channels,55,59,3
channels,30,51,3
channels,30,52,3
channels,30,56,3
channels,56,16,3
channels,30,61,3
channels,56,29,3
channels,56,30,3
channels,56,33,3
channels,56,34,3
channels,56,36,3
channels,56,42,3
channels,56,47,3
channels,56,52,3
channels,31,11,3
channels,57,2,3
channels,57,11,3
channels,57,13,3
channels,57,14,3
channels,31,23,3
channels,19,23,3
channels,31,26,3
channels,31,27,3
channels,31,28,3
channels,12,51,3
channels,57,31,3
channels,31,29,3
channels,57,34,3
channels,57,39,3
channels,19,28,3
channels,19,29,3
channels,31,38,3
channels,19,30,3
channels,12,54,3
channels,57,66,3
channels,31,53,3
channels,58,12,3
channels,58,28,3
channels,58,29,3
channels,58,36,3
channels,31,64,3
channels,19,45,3
channels,58,38,3
channels,58,39,3
channels,58,43,3
channels,32,4,3
channels,58,53,3
channels,32,7,3
channels,19,50,3
channels,59,2,3
channels,32,16,3
channels,59,11,3
channels,59,13,3
channels,59,21,3
channels,59,22,3
channels,32,28,3
channels,59,29,3
channels,59,30,3
channels,59,32,3
channels,59,34,3
channels,13,7,3
channels,59,52,3
channels,59,57,3
channels,59,62,3
channels,59,63,3
channels,32,56,3
channels,32,58,3
channels,60,11,3
channels,32,59,3
channels,20,1,3
channels,13,12,3
channels,33,0,3
channels,33,3,3
channels,33,5,3
channels,60,31,3
channels,60,39,3
channels,60,41,3
channels,33,11,3
channels,60,50,3
channels,33,21,3
channels,33,23,3
channels,61,0,3
channels,33,28,3
channels,61,11,3
channels,33,29,3
channels,33,32,3
channels,61,15,3
channels,33,30,3
channels,33,34,3
channels,33,35,3
channels,61,27,3
channels,61,29,3
channels,61,35,3
channels,33,49,3
channels,0,51,3
channels,33,55,3
channels,33,56,3
channels,61,57,3
channels,61,58,3
channels,61,60,3
channels,61,62,3
channels,61,67,3
channels,62,0,3
channels,33,61,3
channels,13,30,3
channels,33,62,3
channels,62,4,3
channels,62,6,3
channels,62,11,3
channels,7,40,3
channels,62,13,3
channels,20,33,3
channels,62,14,3
channels,62,30,3
channels,62,32,3
channels,62,33,3
channels,62,34,3
channels,34,11,3
channels,34,13,3
channels,34,14,3
channels,62,49,3
channels,13,39,3
channels,20,46,3
channels,34,28,3
channels,7,49,3
channels,63,10,3
channels,63,11,3
channels,63,15,3
channels,13,46,3
channels,34,36,3
channels,63,29,3
channels,63,33,3
channels,34,44,3
channels,63,35,3
channels,63,46,3
